dat_yer,dst_num,dst_tye,dst_nam,dst_cou,sch_num,sch_nam,sch_cou,enr_k12,fre_k12,rpc_k12,lep_k12,spe_k12,enr_pk12,fre_pk12,rpc_pk12,lep_pk12,spe_pk12,eco_dev
03-04,0283,01,ST. LOUIS PARK,27,755,SUSAN LINDGREN EL.,27,389,69,26,25,66,389,69,26,25,66,11
03-04,0283,01,ST. LOUIS PARK,27,756,SPECIAL ED.,27,4,0,0,0,4,104,0,0,0,104,11
03-04,0283,01,ST. LOUIS PARK,27,757,SPECIAL ED.,27,27,5,1,0,27,27,5,1,0,27,11
03-04,0283,01,ST. LOUIS PARK,27,758,PARK SPANISH IMMERSION EL.,27,511,17,16,0,29,511,17,16,0,29,11
03-04,0284,01,WAYZATA,27,050,WAYZATA HIGH,27,3052,161,38,40,238,3052,161,38,40,238,11
03-04,0284,01,WAYZATA,27,051,WAYZATA WEST MID.,27,694,21,14,2,58,694,21,14,2,58,11
03-04,0284,01,WAYZATA,27,052,WAYZATA EAST MID.,27,729,80,30,38,65,729,80,30,38,65,11
03-04,0284,01,WAYZATA,27,053,WAYZATA CENTRAL MID.,27,833,70,9,5,77,833,70,9,5,77,11
03-04,0284,01,WAYZATA,27,804,BIRCHVIEW EL.,27,531,51,23,16,47,531,51,23,16,47,11
03-04,0284,01,WAYZATA,27,806,GREENWOOD EL.,27,656,8,7,4,41,656,8,7,4,41,11
03-04,0284,01,WAYZATA,27,807,OAKWOOD EL.,27,447,88,19,34,47,447,88,19,34,47,11
03-04,0284,01,WAYZATA,27,808,SUNSET HILL EL.,27,502,57,39,8,45,502,57,39,8,45,11
03-04,0284,01,WAYZATA,27,810,PLYMOUTH CREEK EL.,27,719,30,11,10,72,719,30,11,10,72,11
03-04,0284,01,WAYZATA,27,811,GLEASON LAKE EL.,27,700,32,2,9,57,803,33,2,9,160,11
03-04,0284,01,WAYZATA,27,812,KIMBERLY LANE EL.,27,752,10,4,12,45,752,10,4,12,45,11
03-04,0286,01,BROOKLYN CENTER,27,012,BROOKLYN CENTER SEC.,27,849,337,134,245,88,849,337,134,245,88,11
03-04,0286,01,BROOKLYN CENTER,27,480,EARLE BROWN EL.,27,869,435,135,266,86,883,441,136,266,100,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,243,HARLEY HOPKINS-EC CENTER BASED,27,0,0,0,0,0,8,0,0,0,8,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,420,SPED MIDDLE CROSSWALK,27,4,0,0,0,4,20,0,1,0,20,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,430,SPECIAL EDUCATION-SECONDARY,27,17,3,1,0,17,17,3,1,0,17,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,431,VECTOR-BPC,27,68,0,0,0,68,68,0,0,0,68,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,432,VECTOR-EPC,27,47,10,1,1,47,47,10,1,1,47,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,434,INTERSECT,27,9,0,0,0,9,9,0,0,0,9,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,439,FOCUS-HOSTERMAN,27,1,0,0,0,1,1,0,0,0,1,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,440,SPED ELEMENTARY-HOSTERMAN,27,25,2,0,0,25,25,2,0,0,25,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,451,SPED-SECONDARY-HOSTERMAN,27,28,0,0,0,28,28,0,0,0,28,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,453,EBD-SECONDARY-ELIOT,27,59,7,0,0,59,59,7,0,0,59,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,454,OPTIONS NORTH SECONDARY,27,37,2,0,0,37,37,2,0,0,37,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,455,OPTIONS SOUTH SECONDARY,27,20,0,0,0,20,20,0,0,0,20,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,457,INVEST,27,18,1,0,0,18,18,1,0,0,18,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,461,SPED-SECONDARY-HOST,27,6,0,0,0,6,6,0,0,0,6,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,462,PHASE SW,27,27,13,3,0,27,27,13,3,0,27,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,463,PHASE N.,27,42,0,0,0,42,42,0,0,0,42,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,464,VENTURE-WAYZATA,27,2,0,0,0,2,2,0,0,0,2,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,465,SUN-RICHFIELD CENTRAL,27,17,0,0,0,17,17,0,0,0,17,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,466,SUN-HOSTERMAN,27,12,3,0,0,12,12,3,0,0,12,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,467,VENTURE II-HOSTERMAN,27,7,0,0,0,7,7,0,0,0,7,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,470,SUN-TRANSITION,27,4,0,0,0,4,4,0,0,0,4,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,480,STRIVE SECONDARY-HOSTERMAN,27,11,1,0,0,11,11,1,0,0,11,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,482,STRIVE MIDDLE-HOSTERMAN,27,3,0,0,0,3,3,0,0,0,3,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,483,STRIVE SECONDARY - OSSEO SR.,27,3,0,0,0,3,3,0,0,0,3,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,484,STRIVE TRANSITION-PHASE N.,27,13,13,0,0,13,13,13,0,0,13,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,485,STRIVE HOSTERMAN-OTHER MMI/EBD,27,11,2,0,0,11,11,2,0,0,11,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,486,COMMUNICATION INTERACTION PROGRAM,27,8,1,1,0,8,8,1,1,0,8,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,491,SPED-ST. LOUIS PARK SR.,27,25,0,0,0,25,25,0,0,0,25,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,495,OPTIONS-D-HOSTERMAN,27,2,0,0,0,2,2,0,0,0,2,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,606,ALC-ELL-SOUTH,27,4,0,0,3,0,4,0,0,3,0,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,607,ALC RICHFIELD HS-IS,27,1,0,0,0,0,1,0,0,0,0,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,608,ALC GOLDEN VALLEY (RAP) IS,27,56,0,0,0,10,56,0,0,0,10,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,609,ALC PRAIRIE CENTER ALTERNATIVE IS,27,24,0,0,0,0,24,0,0,0,0,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,610,ALC WAYZATA TAP-IS,27,20,0,0,0,2,20,0,0,0,2,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,611,ALC COOPER HS-IS,27,3,0,0,0,0,3,0,0,0,0,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,614,276 MINNETONKA HS ALC,27,7,1,0,0,0,7,1,0,0,0,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,618,ALC SOUTH VISTA - IS,27,12,0,0,0,0,12,0,0,0,0,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,619,WAYZATA FOCUS,27,2,0,0,0,0,2,0,0,0,0,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,620,271 SHAPE ALC,27,113,1,0,0,3,113,1,0,0,3,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,621,ALC ARMSTRONG HS - IS,27,4,0,0,0,0,4,0,0,0,0,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,622,SOUTH VISTA ALC,27,25,15,2,0,1,25,15,2,0,1,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,623,WAVE NORTH ALC,27,1,1,0,0,0,1,1,0,0,0,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,625,GOLDEN VALLEY ALC,27,47,0,0,0,14,47,0,0,0,14,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,626,270 HOPKINS ALC,27,104,5,1,0,26,104,5,1,0,26,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,627,270 HOPKINS HS ALC,27,3,0,0,0,0,3,0,0,0,0,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,629,271 KENNEDY ALC,27,47,0,0,0,4,47,0,0,0,4,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,630,LINCOLN HILLS ALC,27,137,13,12,0,16,137,13,12,0,16,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,635,NORTH VISTA ALC,27,53,49,0,4,0,53,49,0,4,0,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,644,PRAIRIE CTR. ALC,27,71,0,0,0,8,71,0,0,0,8,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,646,WEST MIDDLE ALC,27,9,0,0,0,5,9,0,0,0,5,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,648,281 WINNETKA LEARNING CTR. ALC,27,36,1,0,2,1,36,1,0,2,1,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,650,281 HIGHVIEW ALC,27,163,0,0,3,21,163,0,0,3,21,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,674,281 ROBBINSDALE TASC ALC,27,48,0,0,9,0,48,0,0,9,0,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,692,WAYZATA TAP ALC,27,39,0,0,0,2,39,0,0,0,2,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,694,276 MINNETONKA SR. ALC,27,66,6,5,0,16,66,6,5,0,16,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,700,ALC RICHFIELD - SUCCESS AT 15,27,2,0,0,0,0,2,0,0,0,0,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,701,279 JR HIGH ALC,27,7,0,3,0,0,7,0,3,0,0,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,702,279 SR HI ALC,27,139,27,9,0,7,139,27,9,0,7,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,703,279 IS ALC,27,101,0,0,0,0,101,0,0,0,0,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,709,270 HOPKINS NORTH ALC,27,24,14,1,0,1,24,14,1,0,1,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,710,270 HOPKINS WEST ALC,27,19,8,0,0,3,19,8,0,0,3,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,729,276-MINNETONKA RSR-ALC,27,16,0,0,0,3,16,0,0,0,3,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,730,271 MINDQUEST OLL ALC,27,34,0,0,0,0,34,0,0,0,0,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,736,270 HOPKINS ALT. PRG - OFF CAMPUS,27,5,0,0,0,4,5,0,0,0,4,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,739,INTENSIVE DAY TREATMENT EAST ALC,27,23,13,1,0,7,23,13,1,0,7,11
03-04,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,741,INTENSIVE DAY TREATMENT WEST ALC,27,11,5,3,0,5,11,5,3,0,5,11
03-04,0294,01,HOUSTON,28,007,SUMMIT LEARNING PROGRAM,28,21,8,0,0,7,21,8,0,0,7,10
03-04,0294,01,HOUSTON,28,010,HOUSTON EL.,28,229,43,21,0,25,238,43,21,0,34,10
03-04,0294,01,HOUSTON,28,012,MINNESOTA VIRTUAL ACADEMY,28,266,0,0,0,30,266,0,0,0,30,10
03-04,0294,01,HOUSTON,28,020,HOUSTON SEC.,28,229,35,24,0,27,229,35,24,0,27,10
03-04,0297,01,SPRING GROVE,28,010,SPRING GROVE EL.,28,173,33,21,0,15,177,33,21,0,19,10
03-04,0297,01,SPRING GROVE,28,020,SPRING GROVE SEC.,28,193,23,23,0,21,193,23,23,0,21,10
03-04,0299,01,CALEDONIA,28,010,CALEDONIA EL.,28,299,58,35,1,27,314,59,36,1,42,10
03-04,0299,01,CALEDONIA,28,020,CALEDONIA MID.,28,202,42,27,0,39,202,42,27,0,39,10
03-04,0299,01,CALEDONIA,28,032,CALEDONIA SR. HIGH,28,420,60,27,0,57,420,60,27,0,57,10
03-04,0300,01,LACRESCENT-HOKAH,28,010,LACRESCENT-HOKAH EL.,28,490,61,27,0,51,490,61,27,0,51,10
03-04,0300,01,LACRESCENT-HOKAH,28,020,LACRESCENT SEC.,28,996,73,42,0,92,996,73,42,0,92,10
03-04,0300,01,LACRESCENT-HOKAH,28,030,HOKAH PR-K,28,46,9,4,0,4,71,9,5,0,29,10
03-04,0300,01,LACRESCENT-HOKAH,28,040,BLUFF COUNTRY LEARNING OPTIONS,28,52,19,2,0,15,52,19,2,0,15,10
03-04,0306,01,LAPORTE,29,010,LAPORTE EL.,29,142,55,19,0,22,144,55,19,0,24,02
03-04,0306,01,LAPORTE,29,020,LAPORTE SEC.,29,164,64,19,0,41,164,64,19,0,41,02
03-04,0308,01,NEVIS,29,010,NEVIS EL.,29,274,97,26,0,47,278,97,27,0,51,02
03-04,0308,01,NEVIS,29,020,NEVIS SEC.,29,274,82,37,0,49,274,82,37,0,49,02
03-04,0308,01,NEVIS,29,030,NEVIS ALP,29,1,0,0,0,0,1,0,0,0,0,02
03-04,0309,01,PARK RAPIDS,29,030,PARK RAPIDS AREA CENTURY EL.,29,564,178,103,0,111,598,190,105,0,145,02
03-04,0309,01,PARK RAPIDS,29,060,PARK RAPIDS SR.,29,618,137,54,0,92,618,137,54,0,92,02
03-04,0309,01,PARK RAPIDS,29,080,PARK RAPIDS AREA CENTURY MID.,29,521,155,84,0,99,521,155,84,0,99,02
03-04,0309,01,PARK RAPIDS,29,090,HEADWATERS ED. LEARNING PROGRAM,29,18,1,2,0,0,18,1,2,0,0,02
03-04,0314,01,BRAHAM,30,001,BRAHAM AREA SEC.,30,441,80,54,7,49,441,80,54,7,49,07E
03-04,0314,01,BRAHAM,30,002,BRAHAM EL.,30,480,114,65,14,52,485,114,65,14,57,07E
03-04,0314,01,BRAHAM,30,008,BRAHAM ALP,30,31,3,3,0,1,31,3,3,0,1,07E
03-04,0316,01,GREENWAY,31,110,VANDYKE EL.,31,362,131,44,0,62,362,131,44,0,62,03
03-04,0316,01,GREENWAY,31,120,MARBLE EL.,31,93,30,13,0,7,108,36,14,0,22,03
03-04,0316,01,GREENWAY,31,210,CONNOR-JASPER MID.,31,409,137,50,0,78,409,137,50,0,78,03
03-04,0316,01,GREENWAY,31,310,GREENWAY SR.,31,399,93,26,0,54,399,93,26,0,54,03
03-04,0317,01,DEER RIVER,31,001,DEER RIVER SEC.,31,508,198,54,0,65,508,198,54,0,65,03
03-04,0317,01,DEER RIVER,31,003,NORTH EL.,31,112,57,19,0,21,115,59,20,0,24,03
03-04,0317,01,DEER RIVER,31,004,KING EL.,31,394,169,46,0,64,403,174,46,0,73,03
03-04,0318,01,GRAND RAPIDS,31,101,EARLY CHILDHOOD CENTER,31,0,0,0,0,0,55,11,6,0,55,03
03-04,0318,01,GRAND RAPIDS,31,110,COHASSET EL.,31,280,52,30,0,25,280,52,30,0,25,03
03-04,0318,01,GRAND RAPIDS,31,115,BIGFORK EL.,31,158,46,13,0,23,158,46,13,0,23,03
03-04,0318,01,GRAND RAPIDS,31,120,FOREST LAKE EL.,31,291,78,39,0,42,291,78,39,0,42,03
03-04,0318,01,GRAND RAPIDS,31,125,MURPHY EL.,31,301,77,44,0,50,301,77,44,0,50,03
03-04,0318,01,GRAND RAPIDS,31,130,RIVERVIEW EL.,31,180,61,20,0,26,180,61,20,0,26,03
03-04,0318,01,GRAND RAPIDS,31,135,SOUTHWEST EL.,31,303,49,27,0,49,303,49,27,0,49,03
03-04,0318,01,GRAND RAPIDS,31,137,SQUAW LAKE EL.,31,38,27,4,0,7,38,27,4,0,7,03
03-04,0318,01,GRAND RAPIDS,31,222,SUCCESS PROGRAM,31,10,10,0,0,10,10,10,0,0,10,03
03-04,0318,01,GRAND RAPIDS,31,223,NORTHLAND EDUCATIONAL CENTER,31,9,1,0,0,5,9,1,0,0,5,03
03-04,0318,01,GRAND RAPIDS,31,227,ITASKIN JUVENILE CENTER,31,27,27,0,0,18,27,27,0,0,18,03
03-04,0318,01,GRAND RAPIDS,31,325,THISTLEDEW,31,18,18,0,0,9,18,18,0,0,9,03
03-04,0318,01,GRAND RAPIDS,31,326,WILDERNESS ENDEAVORS PROGRAM,31,6,6,0,0,2,6,6,0,0,2,03
03-04,0318,01,GRAND RAPIDS,31,350,BIGFORK SEC.,31,149,29,13,0,18,149,29,13,0,18,03
03-04,0318,01,GRAND RAPIDS,31,360,GRAND RAPIDS SR.,31,1306,206,93,0,127,1306,206,93,0,127,03
03-04,0318,01,GRAND RAPIDS,31,365,GRAND RAPIDS ALC,31,68,22,7,0,0,68,22,7,0,0,03
03-04,0318,01,GRAND RAPIDS,31,370,GRAND RAPIDS MID.,31,799,143,80,0,78,799,143,80,0,78,03
03-04,0318,01,GRAND RAPIDS,31,375,MIDDLE AREA LEARNING CTR.,31,36,16,8,0,8,36,16,8,0,8,03
03-04,0319,01,NASHWAUK-KEEWATIN,31,020,KEEWATIN EL.,31,319,107,50,0,49,326,111,50,0,56,03
03-04,0319,01,NASHWAUK-KEEWATIN,31,050,NASHWAUK SEC.,31,345,117,36,0,76,345,117,36,0,76,03
03-04,0330,01,HERON LAKE-OKABENA,32,010,HERON LAKE-OKABENA EL.,32,142,43,15,23,14,142,43,15,23,14,08
03-04,0330,01,HERON LAKE-OKABENA,32,030,SOUTHWEST STAR CONCEPT SEC.,32,189,41,20,16,25,189,41,20,16,25,08
03-04,0332,01,MORA,33,020,FAIRVIEW EL.,33,528,174,57,0,41,554,175,57,0,67,07E
03-04,0332,01,MORA,33,030,TRAILVIEW EL.,33,421,112,50,1,48,421,112,50,1,48,07E
03-04,0332,01,MORA,33,040,MORA SEC.,33,921,173,79,2,69,921,173,79,2,69,07E
03-04,0332,01,MORA,33,050,MORA ALTERNATIVE PROGRAM,33,31,0,0,0,4,31,0,0,0,4,07E
03-04,0333,01,OGILVIE,33,010,OGILVIE EL.,33,321,100,43,0,44,325,100,43,0,48,07E
03-04,0333,01,OGILVIE,33,020,OGILVIE SEC.,33,366,106,39,0,44,366,106,39,0,44,07E
03-04,0345,01,NEW LONDON-SPICER,34,010,PRAIRIE WOODS EL.,34,449,77,32,6,69,449,77,32,6,69,06E
03-04,0345,01,NEW LONDON-SPICER,34,011,PRAIRIE MEADOWS LEARNING CENTER,34,82,10,6,1,5,101,10,7,1,24,06E
03-04,0345,01,NEW LONDON-SPICER,34,020,NEW LONDON-SPICER MID.,34,553,72,37,2,62,553,72,37,2,62,06E
03-04,0345,01,NEW LONDON-SPICER,34,021,NEW LONDON SPICER MID. LEVEL ALP,34,21,7,1,0,7,21,7,1,0,7,06E
03-04,0345,01,NEW LONDON-SPICER,34,030,NEW LONDON-SPICER SR.,34,558,58,31,0,53,558,58,31,0,53,06E
03-04,0345,01,NEW LONDON-SPICER,34,031,NEW LONDON ALTERNATIVE SCHOOL,34,44,11,3,0,9,44,11,3,0,9,06E
03-04,0347,01,WILLMAR,34,103,JEFFERSON EL.,34,254,98,24,47,32,254,98,24,47,32,06E
03-04,0347,01,WILLMAR,34,106,LINCOLN MAGNET EL.,34,326,107,36,62,32,326,107,36,62,32,06E
03-04,0347,01,WILLMAR,34,107,WASHINGTON FAMILY CHILDHOOD CENTE,34,0,0,0,0,0,39,0,0,0,39,06E
03-04,0347,01,WILLMAR,34,108,ROOSEVELT EL.,34,744,278,66,134,89,744,278,66,134,89,06E
03-04,0347,01,WILLMAR,34,109,KENNEDY EL.,34,772,333,74,192,84,772,333,74,192,84,06E
03-04,0347,01,WILLMAR,34,300,WILLMAR SR.,34,1328,284,82,92,161,1328,284,82,92,161,06E
03-04,0347,01,WILLMAR,34,301,WILLMAR JR.,34,645,208,53,104,89,645,208,53,104,89,06E
03-04,0347,01,WILLMAR,34,899,ADOLESCENT PROGRAM,34,30,30,0,1,20,30,30,0,1,20,06E
03-04,0347,01,WILLMAR,34,900,BRIDGEWAY LEARNING CENTER,34,24,20,0,4,22,24,20,0,4,22,06E
03-04,0347,01,WILLMAR,34,949,WILLMAR ALC,34,84,58,6,40,18,84,58,6,40,18,06E
03-04,0347,01,WILLMAR,34,951,PRAIRIE LAKES DETENTION CTR.,34,35,35,0,4,17,35,35,0,4,17,06E
03-04,0347,01,WILLMAR,34,960,GREATER MN SHELTER HOUSE,34,4,4,0,0,0,4,4,0,0,0,06E
03-04,0356,01,LANCASTER,35,010,LANCASTER EL.,35,109,46,14,0,21,115,49,15,0,27,01
03-04,0356,01,LANCASTER,35,020,LANCASTER SEC.,35,98,22,14,0,14,98,22,14,0,14,01
03-04,0361,01,INTERNATIONAL FALLS,36,001,FALLS SEC.,36,708,106,44,0,81,708,106,44,0,81,03
03-04,0361,01,INTERNATIONAL FALLS,36,002,BACKUS A.L.C.,36,23,12,0,0,5,23,12,0,0,5,03
03-04,0361,01,INTERNATIONAL FALLS,36,006,HOLLER EL.,36,263,74,24,0,19,263,74,24,0,19,03
03-04,0361,01,INTERNATIONAL FALLS,36,007,FALLS EL.,36,429,114,45,0,40,429,114,45,0,40,03
03-04,0362,01,LITTLEFORK-BIG FALLS,36,020,LITTLEFORK-BIG FALLS EL.,36,173,67,22,0,27,175,67,22,0,29,03
03-04,0362,01,LITTLEFORK-BIG FALLS,36,030,LITTLEFORK-BIG FALLS SEC.,36,187,49,17,0,19,187,49,17,0,19,03
03-04,0363,01,SOUTH KOOCHICHING,36,060,INDUS SEC.,36,101,40,13,0,23,101,40,13,0,23,03
03-04,0363,01,SOUTH KOOCHICHING,36,070,NORTHOME SEC.,36,121,32,15,0,12,121,32,15,0,12,03
03-04,0363,01,SOUTH KOOCHICHING,36,080,NORTHOME EL.,36,100,26,24,0,15,100,26,24,0,15,03
03-04,0363,01,SOUTH KOOCHICHING,36,090,INDUS EL.,36,59,19,8,0,15,59,19,8,0,15,03
03-04,0371,01,BELLINGHAM,37,010,BELLINGHAM EL.,37,66,24,6,2,13,66,24,6,2,13,06W
03-04,0371,01,BELLINGHAM,37,300,BELLINGHAM HIGH SCHOOL,37,1,1,0,0,0,1,1,0,0,0,06W
03-04,0378,01,DAWSON-BOYD,37,010,STEVENS EL.,37,272,68,47,1,39,281,71,47,1,48,06W
03-04,0378,01,DAWSON-BOYD,37,020,DAWSON-BOYD SEC.,37,307,52,26,0,35,307,52,26,0,35,06W
03-04,0381,01,LAKE SUPERIOR,38,020,JOHNSON EL.,38,249,47,24,0,23,264,52,25,0,38,03
03-04,0381,01,LAKE SUPERIOR,38,030,MARY MAC DONALD EL.,38,247,48,34,0,28,250,48,34,0,31,03
03-04,0381,01,LAKE SUPERIOR,38,040,MINNEHAHA INTERMEDIATE EL.,38,214,47,16,0,33,214,47,16,0,33,03
03-04,0381,01,LAKE SUPERIOR,38,090,KELLEY SEC.,38,283,38,22,0,34,283,38,22,0,34,03
03-04,0381,01,LAKE SUPERIOR,38,200,TWO HARBORS SEC.,38,614,73,33,0,77,614,73,33,0,77,03
03-04,0390,01,LAKE OF THE WOODS,39,222,LAKE OF THE WOODS SEC.,39,389,89,27,1,37,389,89,27,1,37,02
03-04,0390,01,LAKE OF THE WOODS,39,224,LAKE OF THE WOODS EL.,39,306,89,34,0,34,312,92,34,0,40,02
03-04,0391,01,CLEVELAND PUBLIC SCHOOL,40,010,CLEVELAND EL.,40,201,30,25,0,23,206,33,25,0,28,09
03-04,0391,01,CLEVELAND PUBLIC SCHOOL,40,020,CLEVELAND SEC.,40,213,23,16,0,14,213,23,16,0,14,09
03-04,0392,01,LECENTER,40,010,LECENTER EL.,40,361,67,34,37,45,368,72,34,37,52,09
03-04,0392,01,LECENTER,40,020,LECENTER SEC.,40,332,50,20,18,42,332,50,20,18,42,09
03-04,0394,01,MONTGOMERY-LONSDALE,40,010,MONTGOMERY-LONSDALE INT. EL.,40,227,52,23,20,31,227,52,23,20,31,09
03-04,0394,01,MONTGOMERY-LONSDALE,40,020,MONTGOMERY-LONSDALE SEC.,40,545,81,37,18,53,545,81,37,18,53,09
03-04,0394,01,MONTGOMERY-LONSDALE,40,030,MONTGOMERY-LONSDALE EL.,40,298,82,24,37,45,309,83,24,37,56,09
03-04,0397,52,LAKE AGASSIZ SP. ED. COOP.,03,010,LAKE AGASSIZ SP. ED. COOP.,03,0,0,0,0,0,27,0,2,0,27,04
03-04,0398,52,MIDWEST SP. ED. COOP.,75,010,MIDWEST SP. ED. COOP.,75,0,0,0,0,0,5,0,0,0,5,04
03-04,0402,01,HENDRICKS,41,010,LINCOLN H.I. EL.,41,198,47,42,0,31,201,49,42,0,34,08
03-04,0403,01,IVANHOE,41,020,LINCOLN SEC.,41,201,41,34,0,24,201,41,34,0,24,08
03-04,0404,01,LAKE BENTON,41,010,LAKE BENTON EL.,41,108,42,10,0,17,112,44,10,0,21,08
03-04,0404,01,LAKE BENTON,41,020,LAKE BENTON SEC.,41,93,34,8,0,13,93,34,8,0,13,08
03-04,0409,01,TYLER,41,020,R.T.R. SR.,41,210,28,19,0,18,210,28,19,0,18,08
03-04,0411,01,BALATON,42,010,BALATON EL.,42,73,15,21,0,9,73,15,21,0,9,08
03-04,0413,01,MARSHALL,42,001,MARSHALL SR.,42,861,93,57,19,71,861,93,57,19,71,08
03-04,0413,01,MARSHALL,42,002,EAST SIDE EL.,42,270,64,35,8,20,270,64,35,8,20,08
03-04,0413,01,MARSHALL,42,003,WEST SIDE EL.,42,280,68,29,26,37,280,68,29,26,37,08
03-04,0413,01,MARSHALL,42,004,MARSHALL JR.,42,307,49,25,13,36,307,49,25,13,36,08
03-04,0413,01,MARSHALL,42,007,PARK SIDE EL.,42,403,90,40,27,51,432,90,40,27,80,08
03-04,0413,01,MARSHALL,42,008,MEC LEARNING ALTERNATIVES,42,85,25,4,7,27,85,25,4,7,27,08
03-04,0414,01,MINNEOTA,42,001,MINNEOTA EL.,42,203,52,26,8,20,207,52,26,8,24,08
03-04,0414,01,MINNEOTA,42,002,MINNEOTA SEC.,42,259,34,35,5,37,259,34,35,5,37,08
03-04,0415,01,LYND,42,010,LYND EL.,42,99,53,9,19,18,100,54,9,19,19,08
03-04,0417,01,TRACY,42,001,TRACY SEC.,42,450,114,38,40,44,450,114,38,40,44,08
03-04,0417,01,TRACY,42,002,TRACY EL.,42,343,149,27,88,33,345,150,27,88,35,08
03-04,0418,01,RUSSELL,42,020,R.T.R. MID.,42,125,21,15,2,14,125,21,15,2,14,08
