SchYear,DistNumb,DistType,DistName,SchNum,SchClassif,SchName,CountyNum,CountyName,EconDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTch,AvgYrsExp,Exp1-5,Exp6-10,Exp11-15,Exp16-20,Exp21-25,Exp26-30,Exp31+,<BA,BA,MA,PhD,EdUnkn,AvgAge,Age <25,Age25-29,Age30-34,Age35-44,Age45-54,Age55+
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,015,31,METCALF JUNIOR HIGH,19,DAKOTA,11,36.68,15.60,21.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.60,21.08,1.00,16.27,7.88,6.80,9.60,1.40,3.00,4.00,4.00,0.00,13.68,23.00,0.00,0.00,42.35,1.00,7.48,3.40,10.20,7.00,7.60
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,066,31,EAGLE RIDGE JUNIOR HIGH,19,DAKOTA,11,41.33,18.00,23.33,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,17.20,22.33,1.00,13.24,6.20,7.53,13.80,7.60,3.00,1.20,2.00,0.00,11.00,30.33,0.00,0.00,39.28,0.80,3.60,10.93,13.20,8.00,4.80
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,085,31,NICOLLET JUNIOR HIGH,19,DAKOTA,11,39.64,11.04,28.60,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,10.84,28.60,1.33,16.01,4.13,11.53,4.40,12.18,1.40,2.00,4.00,0.00,7.53,32.11,0.00,0.00,41.32,0.33,4.80,5.73,14.27,7.51,7.00
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,414,50,BES TRANSITION PROGRAM,19,DAKOTA,11,4.60,1.00,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.60,0.00,10.20,1.60,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,4.60,0.00,0.00,42.60,0.00,0.60,1.00,0.00,3.00,0.00
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,481,50,EARLY EDUCATION PROGRAM & SERVICES,19,DAKOTA,11,19.00,0.00,19.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,18.00,1.00,13.20,4.00,7.00,0.50,3.00,2.00,2.50,0.00,0.00,3.00,16.00,0.00,0.00,41.35,2.00,4.00,3.50,0.00,6.00,3.50
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,482,10,GIDEON POND ELEMENTARY,19,DAKOTA,11,23.32,3.99,19.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.99,19.33,0.50,14.63,3.67,5.00,5.16,2.49,3.00,2.00,2.00,0.00,9.33,13.99,0.00,0.00,42.53,1.17,3.50,3.00,6.49,3.50,5.66
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,483,10,EDWARD NEILL ELEMENTARY,19,DAKOTA,11,31.00,4.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,27.00,1.00,17.06,2.50,6.50,5.50,6.17,5.00,1.00,4.33,0.00,8.17,22.83,0.00,0.00,45.46,2.00,0.50,2.50,8.50,7.17,10.33
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,484,10,M.W. SAVAGE ELEMENTARY,19,DAKOTA,11,32.56,3.00,29.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,28.56,1.00,17.00,5.00,3.83,7.50,5.23,2.00,4.00,5.00,0.00,10.23,22.33,0.00,0.00,44.16,1.50,2.50,2.83,5.73,11.00,9.00
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,485,10,SIOUX TRAIL ELEMENTARY,19,DAKOTA,11,25.61,3.77,21.84,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3.77,20.84,1.00,14.47,7.00,3.67,4.50,3.17,3.00,2.27,2.00,0.00,9.61,16.00,0.00,0.00,44.10,1.00,4.00,1.50,4.17,12.17,2.77
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,486,10,VISTA VIEW ELEMENTARY,19,DAKOTA,11,33.90,5.33,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.33,28.57,1.83,15.61,8.83,8.00,5.50,1.77,0.80,4.00,5.00,0.00,12.40,21.50,0.00,0.00,44.46,0.33,3.00,5.50,7.77,8.50,8.80
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,487,10,WILLIAM BYRNE ELEMENTARY,19,DAKOTA,11,25.40,2.00,23.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,23.40,2.00,12.79,4.00,6.34,6.83,4.23,2.00,1.00,1.00,0.00,8.40,17.00,0.00,0.00,39.76,0.00,4.00,5.34,8.89,3.83,3.34
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,488,10,RAHN ELEMENTARY,19,DAKOTA,11,27.66,4.33,23.33,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,3.33,23.33,2.33,12.79,9.33,2.00,7.50,4.50,1.00,2.00,1.33,0.00,11.83,15.83,0.00,0.00,41.41,1.83,6.00,2.00,6.00,7.50,4.33
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,489,10,SKY OAKS ELEMENTARY,19,DAKOTA,11,38.80,3.00,35.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,35.80,1.00,16.09,7.00,5.00,9.00,3.80,4.00,5.00,5.00,0.00,13.27,24.53,1.00,0.00,42.27,3.00,2.00,4.00,11.80,8.00,10.00
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,490,10,HIDDEN VALLEY ELEMENTARY,19,DAKOTA,11,37.83,7.00,30.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,30.83,1.00,15.55,4.00,9.50,8.00,7.33,2.50,2.50,4.00,0.00,10.33,27.50,0.00,0.00,44.20,0.00,3.00,5.50,13.00,8.83,7.50
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,491,10,HARRIET BISHOP ELEMENTARY,19,DAKOTA,11,29.67,4.00,25.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,25.67,0.00,17.97,1.50,6.17,6.67,5.83,1.50,3.00,5.00,0.00,1.83,27.84,0.00,0.00,42.88,0.00,2.00,5.67,10.17,2.83,9.00
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,500,41,MINNESOTA VALLEY ADULT DIPLOMA,19,DAKOTA,11,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,32.00,0.00,0.00,1.00,0.00,0.00,0.00
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,509,50,VALE EDUCATIONAL CENTER,19,DAKOTA,11,13.60,7.00,6.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,6.60,1.00,7.21,7.00,4.60,1.00,0.00,1.00,0.00,0.00,0.00,8.00,5.60,0.00,0.00,35.00,0.00,3.00,7.00,1.60,1.00,1.00
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,514,41,CEDAR ALTERNATIVE CENTER,19,DAKOTA,11,13.00,4.00,9.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,9.00,0.00,8.08,2.00,8.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00,10.00,0.00,0.00,32.62,0.00,7.00,3.00,2.00,1.00,0.00
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,000,0,Totals:,19,DAKOTA,11,587.88,136.46,451.42,0.00,0.00,2.00,3.00,1.00,1.00,2.00,1.00,131.46,446.42,19.99,14.56,104.84,133.07,125.10,88.94,39.60,41.27,55.06,0.00,170.35,415.53,2.00,0.00,41.45,17.96,74.38,93.60,150.36,137.68,113.90
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,000,00,FARMINGTON PUBLIC SCHOOL DISTRICT,19,DAKOTA,11,1.64,0.00,1.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.64,0.00,7.00,0.00,1.64,0.00,0.00,0.00,0.00,0.00,0.00,1.64,0.00,0.00,0.00,48.60,0.00,0.00,0.20,0.27,0.27,0.90
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,010,10,FARMINGTON ELEMENTARY,19,DAKOTA,11,51.73,8.50,43.23,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,7.50,43.23,1.00,12.74,4.51,17.89,9.33,8.00,7.00,3.00,2.00,0.00,11.83,39.90,0.00,0.00,40.62,0.00,6.99,7.50,14.91,19.83,2.50
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,020,32,FARMINGTON SENIOR HIGH,19,DAKOTA,11,58.33,31.37,26.96,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,31.37,25.96,3.80,11.76,16.25,17.28,7.22,6.60,5.85,3.88,1.25,0.00,23.37,33.96,0.00,1.00,36.70,4.60,15.50,7.40,17.45,10.08,3.30
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,030,20,FARMINGTON WEST MIDDLE,19,DAKOTA,11,54.93,19.25,35.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.25,35.68,6.80,11.08,16.31,18.85,9.39,2.04,2.02,0.00,6.32,0.00,29.88,25.05,0.00,0.00,37.89,9.06,8.29,6.77,15.34,11.39,4.08
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,040,10,NORTH TRAIL ELEMENTARY,19,DAKOTA,11,41.95,4.27,37.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.27,37.68,0.50,12.98,7.85,11.27,5.83,5.00,4.00,2.00,6.00,0.00,10.35,31.60,0.00,0.00,39.89,0.50,7.00,6.27,15.33,8.85,4.00
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,050,41,DAKOTA PRAIRIE AREA LEARNING CENTER,19,DAKOTA,11,0.80,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,8.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,58.00,0.00,0.00,0.00,0.00,0.00,0.80
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,060,20,FARMINGTON EAST MIDDLE,19,DAKOTA,11,57.15,13.10,44.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.10,44.05,3.25,10.56,17.30,18.66,7.34,6.15,3.05,2.03,2.62,0.00,26.00,31.15,0.00,0.00,37.93,3.46,8.77,11.93,17.14,12.81,3.04
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,080,10,MEADOWVIEW ELEMENTARY,19,DAKOTA,11,48.93,5.80,43.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.80,43.13,1.13,10.38,9.05,19.61,7.34,3.93,6.67,2.00,0.00,0.00,21.05,27.88,0.00,0.00,40.78,2.00,8.02,7.77,15.37,12.73,3.04
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,621,10,AKIN ROAD ELEMENTARY,19,DAKOTA,11,40.12,5.63,34.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.63,34.49,1.00,11.39,7.00,19.13,7.99,4.00,0.00,1.00,1.00,0.00,18.99,21.13,0.00,0.00,41.16,0.00,2.50,11.13,14.00,8.50,3.99
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,000,0,Totals:,19,DAKOTA,11,355.58,88.72,266.86,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,87.72,265.86,17.48,11.25,78.27,125.13,54.44,35.72,28.59,13.91,19.19,0.00,143.11,210.67,0.00,1.80,38.31,19.62,57.07,58.97,109.81,84.46,25.65
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,028,32,LAKEVILLE NORTH HIGH,19,DAKOTA,11,85.12,36.72,48.40,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,36.72,46.40,3.00,13.38,17.80,17.32,18.20,19.40,4.20,4.20,4.00,0.00,33.12,52.00,0.00,0.00,39.25,5.60,15.20,10.40,28.72,18.40,6.80
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,040,32,LAKEVILLE SOUTH HIGH,19,DAKOTA,11,83.78,44.38,39.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.38,39.40,0.00,13.89,15.40,17.08,19.60,13.30,12.00,2.80,3.60,0.00,25.38,58.40,0.00,0.00,38.56,5.00,13.20,16.00,28.88,17.70,3.00
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,089,20,MCGUIRE MIDDLE,19,DAKOTA,11,55.82,19.12,36.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.12,36.70,1.00,11.63,20.39,9.56,13.37,3.90,2.60,2.00,4.00,0.00,22.59,33.23,0.00,0.00,37.88,4.47,15.40,4.45,18.43,9.00,4.07
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,104,20,KENWOOD TRAIL MIDDLE SCHOOL,19,DAKOTA,11,53.20,16.07,37.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.07,37.13,1.00,11.61,14.80,9.00,13.00,6.40,4.00,2.00,4.00,0.00,16.87,36.33,0.00,0.00,35.85,0.00,15.80,10.00,15.33,6.07,6.00
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,105,20,CENTURY MIDDLE SCHOOL,19,DAKOTA,11,52.09,15.85,36.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.85,36.24,0.00,10.30,13.29,21.42,11.26,1.33,1.73,1.00,2.06,0.00,14.43,37.66,0.00,0.00,35.62,3.91,15.34,11.59,11.00,8.19,2.06
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,590,41,LAKEVILLE AREA LEARNING CENTER,19,DAKOTA,11,14.45,8.88,5.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.88,5.57,0.00,8.48,5.58,4.10,2.07,1.70,0.00,1.00,0.00,0.00,9.04,5.41,0.00,0.00,41.12,0.17,4.21,1.00,2.00,4.27,2.80
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,591,10,KENNEDY ELEMENTARY,19,DAKOTA,11,31.50,4.60,26.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.60,26.90,0.00,15.41,2.60,10.90,4.00,4.00,5.00,3.00,2.00,0.00,11.10,20.40,0.00,0.00,41.84,0.10,4.90,9.50,3.50,9.50,4.00
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,592,10,HUDDLESTON ELEMENTARY,19,DAKOTA,11,36.90,3.50,33.40,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,3.50,32.90,1.00,13.44,7.03,4.53,12.04,4.57,6.73,1.00,1.00,0.00,9.30,27.60,0.00,0.00,40.00,1.00,2.83,5.53,14.64,10.13,2.77
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,593,10,ORCHARD LAKE ELEMENTARY,19,DAKOTA,11,25.84,3.77,22.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.77,22.07,0.00,13.67,3.00,5.27,9.50,6.00,0.80,0.27,1.00,0.00,4.00,21.84,0.00,0.00,39.10,0.00,3.00,7.27,11.00,1.80,2.77
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,594,10,CRYSTAL LAKE ELEMENTARY,19,DAKOTA,11,36.37,4.40,31.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.40,31.97,0.00,11.38,4.40,15.30,9.90,2.50,1.00,1.27,2.00,0.00,11.90,24.47,0.00,0.00,36.05,1.00,8.20,8.00,12.90,6.00,0.27
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,595,10,LAKE MARION ELEMENTARY,19,DAKOTA,11,34.47,5.00,29.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,29.47,0.00,15.60,1.00,8.00,8.47,11.00,4.00,1.00,1.00,0.00,3.67,30.80,0.00,0.00,40.67,0.00,3.00,6.00,16.30,7.17,2.00
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,596,10,CHERRY VIEW ELEMENTARY,19,DAKOTA,11,34.29,5.13,29.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.13,29.16,0.00,18.09,1.00,5.03,9.13,9.90,4.00,2.23,3.00,0.00,5.40,28.89,0.00,0.00,45.07,0.00,1.00,3.53,11.30,10.40,8.06
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,597,10,LAKEVIEW ELEMENTARY,19,DAKOTA,11,32.56,8.33,24.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,24.23,1.00,16.38,1.33,3.00,11.00,7.50,6.73,3.00,0.00,0.00,6.23,26.33,0.00,0.00,42.55,1.00,0.33,1.50,16.00,11.73,2.00
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,598,10,EASTVIEW ELEMENTARY,19,DAKOTA,11,31.87,7.00,24.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,24.87,0.00,14.92,1.00,6.00,11.37,9.00,2.00,1.50,1.00,0.00,4.87,27.00,0.00,0.00,40.51,0.00,5.00,5.00,11.00,7.87,3.00
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,599,10,OAK HILLS ELEMENTARY,19,DAKOTA,11,29.37,6.00,23.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,23.37,0.00,15.60,4.20,5.17,4.00,6.00,6.77,0.23,3.00,0.00,7.77,21.60,0.00,0.00,43.14,0.00,3.00,2.17,13.20,5.77,5.23
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,000,0,Totals:,19,DAKOTA,11,637.63,188.75,448.88,0.00,0.50,0.00,1.00,0.00,1.00,0.00,0.00,188.75,446.38,7.00,13.12,112.82,141.68,156.91,106.50,61.56,26.50,31.66,0.00,185.67,451.96,0.00,0.00,39.15,22.25,110.41,101.94,214.20,134.00,54.83
07-08,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT,010,10,RANDOLPH ELEMENTARY,19,DAKOTA,11,17.46,3.50,13.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,13.96,3.87,8.90,7.71,5.58,1.17,0.00,0.00,0.00,3.00,0.00,16.13,1.33,0.00,0.00,36.28,3.20,2.01,3.68,3.40,3.17,2.00
07-08,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT,020,33,RANDOLPH SECONDARY,19,DAKOTA,11,17.38,7.11,10.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.11,10.27,0.00,13.14,5.97,4.01,3.03,0.00,0.00,0.00,4.37,0.00,15.71,1.67,0.00,0.00,39.80,0.00,6.49,1.34,3.17,1.80,4.58
07-08,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT,000,0,Totals:,19,DAKOTA,11,34.84,10.61,24.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.61,24.23,3.87,11.82,13.68,9.59,4.20,0.00,0.00,0.00,7.37,0.00,31.84,3.00,0.00,0.00,38.70,3.20,8.50,5.02,6.57,4.97,6.58
07-08,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,000,00,ROSEMOUNT-APPLE VALLEY-EAGAN,19,DAKOTA,11,12.54,1.03,11.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.03,11.51,0.00,14.92,1.83,4.52,1.80,1.00,1.30,1.10,0.99,0.00,3.90,8.64,0.00,0.00,42.19,0.00,1.83,2.63,1.39,5.69,1.00
07-08,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,024,50,TRANSITION PLUS,19,DAKOTA,11,11.67,2.00,9.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,9.67,0.00,12.00,4.00,2.17,2.00,1.50,1.00,0.00,1.00,0.00,2.00,9.67,0.00,0.00,44.38,0.00,0.00,1.17,2.50,7.00,1.00
07-08,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,025,20,DAKOTA HILLS MIDDLE,19,DAKOTA,11,74.19,30.85,43.34,0.00,0.00,0.00,0.00,1.00,0.99,0.00,0.00,29.85,42.35,0.00,14.17,4.51,27.39,10.66,11.40,8.61,9.00,2.62,0.00,13.12,60.07,0.00,1.00,39.03,0.17,10.35,10.08,31.17,19.99,2.43
07-08,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,032,20,BLACK HAWK MIDDLE,19,DAKOTA,11,62.43,24.49,37.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.49,37.94,2.99,12.11,10.35,19.81,11.90,14.11,0.00,4.60,1.66,0.00,20.63,40.80,0.00,1.00,39.32,2.67,8.69,7.58,23.15,17.74,2.60
07-08,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,034,42,RAHNCLIFF ABE DIPLOMA PROGRAM,19,DAKOTA,11,10.33,1.60,8.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,8.73,0.00,11.56,1.93,3.30,2.27,2.43,0.00,0.40,0.00,0.00,5.50,4.83,0.00,0.00,48.61,0.00,0.00,0.40,3.23,2.70,4.00
07-08,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,038,32,ROSEMOUNT SENIOR HIGH,19,DAKOTA,11,117.63,63.00,54.63,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,61.00,52.63,2.20,15.61,16.20,31.63,24.60,6.50,10.00,19.50,9.20,0.00,37.00,77.30,1.00,2.33,40.97,8.60,12.20,20.03,30.90,28.70,17.20
07-08,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,039,20,ROSEMOUNT MIDDLE,19,DAKOTA,11,68.34,29.55,38.79,0.00,0.00,1.00,1.00,0.00,0.00,0.57,1.00,27.98,36.79,1.00,14.52,11.26,19.63,12.00,3.26,6.09,7.58,8.52,0.00,16.27,51.74,0.00,0.33,39.34,0.40,9.51,19.65,14.60,13.75,10.43
07-08,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,041,32,EAGAN SENIOR HIGH,19,DAKOTA,11,116.40,52.92,63.48,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,51.92,61.64,3.00,14.65,17.97,35.24,19.30,9.28,13.89,12.73,7.99,0.00,31.99,81.57,0.00,2.00,40.90,3.94,18.28,20.36,21.34,39.22,12.42
07-08,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,058,41,ROSEMOUNT AREA LEARNING CENTER,19,DAKOTA,11,11.34,4.36,6.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.36,5.98,1.00,7.24,4.98,4.00,1.40,0.00,0.00,0.00,0.96,0.00,7.34,4.00,0.00,0.00,41.28,0.99,1.00,1.00,4.00,3.39,0.96
07-08,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,060,32,SCHOOL OF ENVIRONMENTAL STUDIES,19,DAKOTA,11,20.05,8.74,11.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.74,11.31,0.80,14.83,3.10,4.74,5.61,2.47,1.45,1.84,0.84,0.00,8.45,11.60,0.00,0.00,43.10,0.00,4.10,2.08,4.80,8.07,1.00
07-08,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,086,20,FALCON RIDGE MIDDLE,19,DAKOTA,11,66.58,24.24,42.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.24,42.34,1.41,14.55,5.19,15.24,16.40,11.01,6.90,9.07,2.77,0.00,19.23,46.35,0.00,1.00,40.98,3.42,1.77,8.97,22.31,25.09,5.02
07-08,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,088,32,EASTVIEW SENIOR HIGH,19,DAKOTA,11,118.12,50.75,67.37,0.00,0.00,0.40,1.00,0.00,0.00,0.00,0.00,50.35,66.37,1.20,15.16,11.03,28.65,24.95,17.87,15.34,14.80,5.48,0.00,24.55,92.24,0.00,1.33,40.04,1.83,12.03,26.48,37.26,28.04,12.48
07-08,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,093,20,SCOTT HIGHLANDS MIDDLE,19,DAKOTA,11,50.65,13.09,37.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.09,37.56,2.30,15.74,6.81,7.15,13.60,3.80,3.98,10.30,5.01,0.00,15.79,33.86,0.00,1.00,42.16,3.30,3.00,4.78,17.35,15.21,7.01
07-08,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,097,32,APPLE VALLEY SENIOR HIGH,19,DAKOTA,11,116.07,58.68,57.39,0.00,0.00,0.40,0.00,0.00,0.83,1.80,0.00,56.48,56.56,3.43,17.06,20.99,17.54,14.13,16.56,10.60,19.00,17.25,0.00,33.49,80.58,0.00,2.00,42.42,5.87,17.06,12.07,22.49,32.70,25.88
07-08,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,098,20,VALLEY MIDDLE,19,DAKOTA,11,61.09,22.92,38.17,0.00,0.00,1.01,0.00,0.00,0.00,0.00,1.00,21.91,37.17,0.00,17.59,5.02,15.25,6.00,9.01,4.00,9.01,12.80,0.00,19.04,41.05,0.00,1.00,43.25,1.00,7.43,5.53,11.03,20.32,15.78
07-08,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,100,50,DAKOTA RIDGE SCHOOL,19,DAKOTA,11,19.25,8.24,11.01,0.00,0.00,0.00,0.00,0.00,0.00,1.02,0.00,7.22,11.01,0.00,8.80,4.24,7.82,3.17,2.02,2.00,0.00,0.00,0.00,8.04,11.21,0.00,0.00,35.67,0.00,3.22,4.21,8.80,3.02,0.00
07-08,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,704,50,EARLY CHILDHOOD LEARNING CENTER,19,DAKOTA,11,43.63,0.00,43.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.63,2.00,14.38,12.00,6.40,5.90,6.20,6.53,5.60,1.00,0.00,11.20,32.43,0.00,0.00,43.49,2.00,4.00,8.00,7.50,13.90,8.23
07-08,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,705,10,ROSEMOUNT ELEMENTARY,19,DAKOTA,11,41.49,2.51,38.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.51,38.98,2.00,12.86,7.01,6.10,12.33,9.01,1.80,1.50,3.74,0.00,20.55,20.94,0.00,0.00,40.57,2.00,5.01,2.87,9.24,17.63,4.74
07-08,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,706,10,NORTHVIEW ELEMENTARY,19,DAKOTA,11,33.76,7.80,25.96,0.00,0.87,0.00,0.00,0.00,0.00,0.00,0.00,7.80,25.09,0.00,12.24,3.78,10.55,6.73,3.43,3.33,2.20,3.74,0.00,8.52,25.24,0.00,0.00,36.21,0.99,5.77,3.07,11.73,6.23,5.97
